Name,ID,Centraility,Popularity,Threshold
Bryn Terfel,6ILd69yy67k6OU7cwpGNSl,0.058850777642053716,48,38
Benjamin Britten,7MJ1pB5d6Vjmzep2zQlorn,0.05727984065877913,56,38
Gaetano Donizetti,2jCGEMSZXMSOImpD8sqo56,0.05709408516355429,53,38
Claudio Abbado,6HclTVD03WSY6GUpN16BkP,0.0566050633367962,65,38
Herbert von Karajan,5zCaQxjl110XTrm4LQ1CxY,0.055028482308493,68,38
Bavarian Radio Symphony Orchestra,74gWOpgM97HU3Mn8A8d0Vm,0.05446397254810832,56,38
Barbara Hendricks,3NkCIDMU5HgFAyVLVdCWgE,0.0543921379408923,39,38
Edvard Grieg,5ihY290YPGc3aY2xTyx7Gy,0.054139953518185235,63,38
Dmitri Shostakovich,6s1pCNXcbdtQJlsnM1hRIA,0.05332078363797998,60,38
Jean Sibelius,7jzR5qj8vFnSu5JHaXgFEr,0.05297704672586145,59,38
Bavarian Radio Chorus,536pGG9V0mbcKOSgw37g4m,0.05198511353619016,48,38
Fritz Kreisler,0HdNDZaNm7xLt18v9aWDfe,0.05192571082196841,48,38
Jules Massenet,1AoIc5YFH0aSFc4mKqBEeB,0.05079933824823942,52,38
José Carreras,1ahGKezyX9Rl7GuEF2tc15,0.05048978431957615,54,38
Anne Sofie von Otter,4pFlv4QVInj7bAo0MqHpwW,0.04930011379222243,50,38
Dame Janet Baker,4ThA3BeHNucwqI7wKyKS8h,0.04929548230340388,38,38
Prague Philharmonic Orchestra,0Rz5lkGCgaSSycEKtyIbLs,0.048730884646547394,42,38
Béla Bartók,5zyNXVd952fWOjkdGHCvPd,0.04860636893675117,50,38
Leopold Stokowski,52sDxFX9DvIxUupTy8f1yx,0.04815637188582707,49,38
Renée Fleming,3SK3gLBgy1jRuA4VnLlcs8,0.04809387736967585,53,38
English Chamber Orchestra,2DO4p3CPDnInsJfg0jFfaF,0.047249222096457134,66,38
Cheryl Studer,2Owak0BXSN5auAjwTh1N68,0.04720054789022902,42,38
Joshua Bell,3Ka1nDpDzxDveEqUPzIeom,0.04710193373030632,59,38
Ralph Vaughan Williams,7wNkISK49lKeXuRaZcQVFe,0.04704329412926145,55,38
Mstislav Rostropovich,50hiYMhi0g77BOkkQ4zebB,0.04698282884029623,58,38
George Gershwin,1YuknfkSYTTbolRpwZBOv4,0.046963554472153377,57,38
Christa Ludwig,1Jgntox16Lhl0bFoRhV3Ar,0.04679563260919428,40,38
Johann Strauss II,5goS0v24Fc1ydjCKQRwtjM,0.04605005089679315,58,38
Sir Georg Solti,0dicUFoK5LIbqu6OoHu8VH,0.04595760770641552,58,38
Anne-Sophie Mutter,6pzfUmBsQAKxOhy0NSi8zn,0.04593639644138702,52,38
Cyprien Katsaris,6mWZj1Lhb9V1ZbYL5UaZ4v,0.04573184204980234,41,38
Mischa Maisky,6rlVhQqS15yJMO4DZqrq6I,0.04549951947243897,53,38
Fritz Wunderlich,3jp4zawfeVYVpSzO2Yujbv,0.04540855576709433,43,38
Dietrich Fischer-Dieskau,10CN8N2O3FlGlPVJWBiu5D,0.04493387369324636,48,38
César Franck,1C3sffOOvQNUwg4YIsvKqy,0.04486476983006982,51,38
Jacques Offenbach,4OihBPCQzR4GfbzqOY69Xm,0.04486295346714368,51,38
Nicolai Gedda,1CjvOazvrDCipu1gbgyjIh,0.044313033650204496,40,38
Lucia Popp,6FUbcx4NUDhuIqsmsFyIqJ,0.0441156442574652,39,38
Pietro Mascagni,3Z5fRknMBBNfCw6pkgR9S8,0.044057198236225184,50,38
Vienna State Opera Chorus,7dG0oG7NmmndPNaORvzwj9,0.04390766847377449,49,38
"Orchestra of the Royal Opera House, Covent Garden",2t5BHUdyeL3NBKqpOpaA4V,0.04364886564041641,56,38
Sir Charles Mackerras,1iyvtzGjtuQa1I5UGpzk6l,0.043506512445822015,52,38
Royal Concertgebouw Orchestra,2HqNckz4bPVT37fWkhugTZ,0.04342519407132158,59,38
Christoph Willibald Gluck,7vfydQ0nVBVgJ0ajs8EtRM,0.043225318557997584,55,38
Henry Purcell,3tMLo1k3iUo82coMLWXzxq,0.043158015542664616,54,38
Vincenzo Bellini,6AphpMkKDU4I3Z6XaGu1UV,0.042979168752739313,50,38
Dame Joan Sutherland,57ut70dPEUxC1dk83YY3hY,0.04254258369847709,51,38
Jascha Heifetz,7yaBUcdjmqPP2vIv6F5bFD,0.04251829838382688,44,38
Academy of St. Martin in the Fields,77CaCn32H4mOMQA7UElzfF,0.04228351562072125,67,38
Elisabeth Schwarzkopf,0B94ekfBARqVS2gwrTnvJ6,0.042165743515452936,39,38
Itzhak Perlman,0hIG9FXgjQxT8fKaYceFbA,0.041810308058053205,63,38
Chicago Symphony Orchestra,6TD08jYeuN128P2MZTbc8E,0.0414978509812197,57,38
Samuel Barber,4XDJurjQCnWLlE7KLZCT9x,0.04132535131065455,57,38
James Levine,4qFQgEF1rg6a9WvJM0MQIa,0.041053431434398935,58,38
Sir Simon Rattle,4GQwgdcDQwqtcHICjUNndp,0.04102299337788065,61,38
Lorin Maazel,3EQvBmWlfyaRLGDuVfKmve,0.04093632050059943,56,38
Vienna State Opera Orchestra,5VFkAGIv1Pioeb6e2JfpOE,0.04091770245678898,45,38
Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,0.20455518633571826,78,39
Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.1725549342649392,81,39
Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,0.16098920393036426,76,39
Johannes Brahms,5wTAi7QkpP6kp8a54lmTOq,0.1555776509982178,67,39
Franz Schubert,2p0UyoPfYfI76PCStuXfOP,0.13586062953046096,68,39
Pyotr Ilyich Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,0.1278457172990051,73,39
Felix Mendelssohn,6MF58APd3YV72Ln2eVg710,0.12102387035778801,63,39
George Frideric Handel,1QL7yTHrdahRMpvNtn6rI2,0.11305960561148848,70,39
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,0.10427899042481434,63,39
Anonymous,4kCZ5nyurc9eIqLJfUcW0Y,0.10182110045921343,61,39
London Symphony Orchestra,5yxyJsFanEAuwSM5kOuZKc,0.0936586322772078,76,39
Traditional,1U5zgr455OGyIkLNXvDdrf,0.09311802629690702,70,39
Giuseppe Verdi,1JOQXgYdQV2yfrhewqx96o,0.0917021590585686,64,39
Antonín Dvořák,6n7nd5iceYpXVwcx8VPpxF,0.08796711100444814,63,39
Maurice Ravel,17hR0sYHpx7VYTMRfFUOmY,0.08784434625427633,63,39
Plácido Domingo,4pU3BpenOZFEBzORx2YBJW,0.08525927655243723,61,39
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.08386259633215279,66,39
Claude Debussy,1Uff91EOsvd99rtAupatMP,0.08282553354032815,71,39
Camille Saint-Saëns,436sYg6CZhNefQJogaXeK0,0.08131257853412784,64,39
Franz Joseph Haydn,656RXuyw7CE0dtjdPgjJV6,0.08081000032240261,62,39
Richard Strauss,6pAwHPeExeUbMd5w7Iny6D,0.07963299801027195,56,39
Philharmonia Orchestra,09KZU0NsS7jRa5p0SflmGY,0.07460954234720557,65,39
Berliner Philharmoniker,6uRJnvQ3f8whVnmeoecv5Z,0.07307977209775322,72,39
Leonard Bernstein,2LmyJyCF5V1eQyvHgJNbTn,0.07296372487838572,66,39
Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,0.07295969025752222,76,39
Georges Bizet,2D7RkvtKKb6E5UmbjQM1Jd,0.0727984985331887,58,39
Richard Wagner,1C1x4MVkql8AiABuTw6DgE,0.07223098084652517,60,39
Antonio Vivaldi,2QOIawHpSlOwXDvSqQ9YJR,0.07104518360419347,72,39
Wiener Philharmoniker,003f4bk13c6Q3gAUXv7dGJ,0.06974591310463656,69,39
Kiri Te Kanawa,3fcsflK8xu26XH4OYTcm5T,0.06887661224300927,52,39
Giacomo Puccini,0OzxPXyowUEQ532c9AmHUR,0.06852980070757089,65,39
Gioachino Rossini,0roWUeP7Ac4yK4VN6L2gF4,0.06820380362820147,57,39
Gabriel Fauré,2gClsBep1tt1rv1CN210SO,0.06811054063718082,64,39
London Philharmonic Orchestra,3PfJE6ebCbCHeuqO4BfNeA,0.06761473944928108,69,39
Igor Stravinsky,7ie36YytMoKtPiL7tUvmoE,0.06626027217702077,56,39
Luciano Pavarotti,0Y8KmFkKOgJybpVobn1onU,0.06600292964739653,67,39
Royal Philharmonic Orchestra,0MvSBMGRQJY3mRwIbJsqF1,0.06531082774276316,73,39
Edward Elgar,430byzy0c5bPn5opiu0SRd,0.06370179183133845,61,39
Hector Berlioz,11T8SOX82xraocZzUXzkvM,0.06281846417851739,48,39
Sergei Prokofiev,4kHtgiRnpmFIV5Tm4BIs8l,0.06279037328702393,59,39
Franz Liszt,1385hLNbrnbCJGokfH2ac2,0.06210318490004117,66,39
Gustav Mahler,2ANtgfhQkKpsW6EYSDqldz,0.0618830277946279,57,39
Bryn Terfel,6ILd69yy67k6OU7cwpGNSl,0.061528909384823034,48,39
Charles Gounod,42Vmza0WYHdhsgxFmf9Tui,0.060979632230040624,56,39
Claudio Abbado,6HclTVD03WSY6GUpN16BkP,0.05889315266594874,65,39
Herbert von Karajan,5zCaQxjl110XTrm4LQ1CxY,0.056963245785103415,68,39
Barbara Hendricks,3NkCIDMU5HgFAyVLVdCWgE,0.05681298331671138,39,39
Gaetano Donizetti,2jCGEMSZXMSOImpD8sqo56,0.05653736186217913,53,39
Benjamin Britten,7MJ1pB5d6Vjmzep2zQlorn,0.05623510762338204,56,39
Bavarian Radio Symphony Orchestra,74gWOpgM97HU3Mn8A8d0Vm,0.056040263824105985,56,39
Edvard Grieg,5ihY290YPGc3aY2xTyx7Gy,0.05496370952798196,63,39
Jean Sibelius,7jzR5qj8vFnSu5JHaXgFEr,0.054175291039190034,59,39
Dmitri Shostakovich,6s1pCNXcbdtQJlsnM1hRIA,0.05413743157697322,60,39
Fritz Kreisler,0HdNDZaNm7xLt18v9aWDfe,0.054086658465192915,48,39
Bavarian Radio Chorus,536pGG9V0mbcKOSgw37g4m,0.05326278418744816,48,39
José Carreras,1ahGKezyX9Rl7GuEF2tc15,0.05264607478018518,54,39
Anne Sofie von Otter,4pFlv4QVInj7bAo0MqHpwW,0.05194112191878636,50,39
Jules Massenet,1AoIc5YFH0aSFc4mKqBEeB,0.051319401199870315,52,39
Prague Philharmonic Orchestra,0Rz5lkGCgaSSycEKtyIbLs,0.05131013461208655,42,39
Leopold Stokowski,52sDxFX9DvIxUupTy8f1yx,0.05093320615802472,49,39
Renée Fleming,3SK3gLBgy1jRuA4VnLlcs8,0.05065563881559599,53,39
Béla Bartók,5zyNXVd952fWOjkdGHCvPd,0.05055195193359916,50,39
Joshua Bell,3Ka1nDpDzxDveEqUPzIeom,0.04980129264391141,59,39
Cheryl Studer,2Owak0BXSN5auAjwTh1N68,0.04940710219645561,42,39
Mstislav Rostropovich,50hiYMhi0g77BOkkQ4zebB,0.049287229202103766,58,39
Anne-Sophie Mutter,6pzfUmBsQAKxOhy0NSi8zn,0.048668230110327386,52,39
George Gershwin,1YuknfkSYTTbolRpwZBOv4,0.04827685898959151,57,39
Mischa Maisky,6rlVhQqS15yJMO4DZqrq6I,0.04823936181589335,53,39
Cyprien Katsaris,6mWZj1Lhb9V1ZbYL5UaZ4v,0.04804234279148935,41,39
Christa Ludwig,1Jgntox16Lhl0bFoRhV3Ar,0.047916457010914584,40,39
Sir Georg Solti,0dicUFoK5LIbqu6OoHu8VH,0.04744831175460322,58,39
English Chamber Orchestra,2DO4p3CPDnInsJfg0jFfaF,0.0473096687563916,66,39
Ralph Vaughan Williams,7wNkISK49lKeXuRaZcQVFe,0.04688426038592571,55,39
Johann Strauss II,5goS0v24Fc1ydjCKQRwtjM,0.04652196727971555,58,39
Fritz Wunderlich,3jp4zawfeVYVpSzO2Yujbv,0.046415877516125546,43,39
Pietro Mascagni,3Z5fRknMBBNfCw6pkgR9S8,0.0463663902915698,50,39
Lucia Popp,6FUbcx4NUDhuIqsmsFyIqJ,0.046275563342359466,39,39
Jacques Offenbach,4OihBPCQzR4GfbzqOY69Xm,0.04581113556840656,51,39
César Franck,1C3sffOOvQNUwg4YIsvKqy,0.04580660633954045,51,39
Nicolai Gedda,1CjvOazvrDCipu1gbgyjIh,0.04498801517881549,40,39
Dietrich Fischer-Dieskau,10CN8N2O3FlGlPVJWBiu5D,0.04494374855089344,48,39
Royal Concertgebouw Orchestra,2HqNckz4bPVT37fWkhugTZ,0.044645603467668334,59,39
Sir Charles Mackerras,1iyvtzGjtuQa1I5UGpzk6l,0.04437161629959485,52,39
Dame Joan Sutherland,57ut70dPEUxC1dk83YY3hY,0.044276462049790084,51,39
"Orchestra of the Royal Opera House, Covent Garden",2t5BHUdyeL3NBKqpOpaA4V,0.0442540780353012,56,39
Itzhak Perlman,0hIG9FXgjQxT8fKaYceFbA,0.0438724507144746,63,39
Jascha Heifetz,7yaBUcdjmqPP2vIv6F5bFD,0.043840116573556936,44,39
Vincenzo Bellini,6AphpMkKDU4I3Z6XaGu1UV,0.04379435277350216,50,39
Chicago Symphony Orchestra,6TD08jYeuN128P2MZTbc8E,0.043650361227093336,57,39
Vienna State Opera Chorus,7dG0oG7NmmndPNaORvzwj9,0.043609072795594915,49,39
Elisabeth Schwarzkopf,0B94ekfBARqVS2gwrTnvJ6,0.04298285256572856,39,39
James Levine,4qFQgEF1rg6a9WvJM0MQIa,0.04295125220345234,58,39
Samuel Barber,4XDJurjQCnWLlE7KLZCT9x,0.04293542749811397,57,39
James Galway,774mHr909NkDVeyyXQBQfZ,0.042873863993417013,48,39
Lorin Maazel,3EQvBmWlfyaRLGDuVfKmve,0.04284474303966975,56,39
Carlo Maria Giulini,7LeEa79J3ePCT5pXKQ7Mkv,0.04277567287878016,50,39
Academy of St. Martin in the Fields,77CaCn32H4mOMQA7UElzfF,0.04275492786394168,67,39
Christoph Willibald Gluck,7vfydQ0nVBVgJ0ajs8EtRM,0.04273885545388122,55,39
Ion Marin,6grbrl3Fnn9y9UdoK6Dfdb,0.0421552671177353,39,39
Vienna State Opera Orchestra,5VFkAGIv1Pioeb6e2JfpOE,0.042050999786060375,45,39
Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,0.2024279282557312,78,40
Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.17344292916365714,81,40
Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,0.1607755638027266,76,40
Johannes Brahms,5wTAi7QkpP6kp8a54lmTOq,0.156831018661442,67,40
Franz Schubert,2p0UyoPfYfI76PCStuXfOP,0.1357905578790751,68,40
Pyotr Ilyich Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,0.13257029259683148,73,40
Felix Mendelssohn,6MF58APd3YV72Ln2eVg710,0.12148270565251125,63,40
George Frideric Handel,1QL7yTHrdahRMpvNtn6rI2,0.10974675453074027,70,40
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,0.1043570788679109,63,40
Anonymous,4kCZ5nyurc9eIqLJfUcW0Y,0.10279575289183353,61,40
London Symphony Orchestra,5yxyJsFanEAuwSM5kOuZKc,0.09555038742885903,76,40
Traditional,1U5zgr455OGyIkLNXvDdrf,0.09221181235074424,70,40
Giuseppe Verdi,1JOQXgYdQV2yfrhewqx96o,0.09004090179468806,64,40
Maurice Ravel,17hR0sYHpx7VYTMRfFUOmY,0.08926053583351665,63,40
Antonín Dvořák,6n7nd5iceYpXVwcx8VPpxF,0.08845516970103744,63,40
Plácido Domingo,4pU3BpenOZFEBzORx2YBJW,0.08706101801960182,61,40
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.08459404527801065,66,40
Claude Debussy,1Uff91EOsvd99rtAupatMP,0.08404935044750833,71,40
Camille Saint-Saëns,436sYg6CZhNefQJogaXeK0,0.0833825045255721,64,40
Franz Joseph Haydn,656RXuyw7CE0dtjdPgjJV6,0.08027497902781756,62,40
Richard Strauss,6pAwHPeExeUbMd5w7Iny6D,0.07964057882679912,56,40
Berliner Philharmoniker,6uRJnvQ3f8whVnmeoecv5Z,0.07636266104636867,72,40
Leonard Bernstein,2LmyJyCF5V1eQyvHgJNbTn,0.07544233886093273,66,40
Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,0.07433686685453747,76,40
Philharmonia Orchestra,09KZU0NsS7jRa5p0SflmGY,0.07419014904922118,65,40
Georges Bizet,2D7RkvtKKb6E5UmbjQM1Jd,0.07319894806998324,58,40
Richard Wagner,1C1x4MVkql8AiABuTw6DgE,0.07276865296803196,60,40
Kiri Te Kanawa,3fcsflK8xu26XH4OYTcm5T,0.07120717087056952,52,40
Antonio Vivaldi,2QOIawHpSlOwXDvSqQ9YJR,0.07094574435522744,72,40
Wiener Philharmoniker,003f4bk13c6Q3gAUXv7dGJ,0.07091553464100656,69,40
London Philharmonic Orchestra,3PfJE6ebCbCHeuqO4BfNeA,0.06824657181008059,69,40
Igor Stravinsky,7ie36YytMoKtPiL7tUvmoE,0.06822498128194097,56,40
Gabriel Fauré,2gClsBep1tt1rv1CN210SO,0.06752618869982832,64,40
Royal Philharmonic Orchestra,0MvSBMGRQJY3mRwIbJsqF1,0.06722138391705347,73,40
Luciano Pavarotti,0Y8KmFkKOgJybpVobn1onU,0.06721137233318658,67,40
Edward Elgar,430byzy0c5bPn5opiu0SRd,0.06651471757364348,61,40
Sergei Prokofiev,4kHtgiRnpmFIV5Tm4BIs8l,0.06544604119710014,59,40
Gioachino Rossini,0roWUeP7Ac4yK4VN6L2gF4,0.0654049333181504,57,40
Giacomo Puccini,0OzxPXyowUEQ532c9AmHUR,0.06472323065199821,65,40
Bryn Terfel,6ILd69yy67k6OU7cwpGNSl,0.06398417626044715,48,40
Hector Berlioz,11T8SOX82xraocZzUXzkvM,0.0632884529037636,48,40
Franz Liszt,1385hLNbrnbCJGokfH2ac2,0.06260434061617921,66,40
Claudio Abbado,6HclTVD03WSY6GUpN16BkP,0.062000102984478826,65,40
Gustav Mahler,2ANtgfhQkKpsW6EYSDqldz,0.061750861340095525,57,40
Charles Gounod,42Vmza0WYHdhsgxFmf9Tui,0.060239965894693125,56,40
Herbert von Karajan,5zCaQxjl110XTrm4LQ1CxY,0.0572590172060231,68,40
Benjamin Britten,7MJ1pB5d6Vjmzep2zQlorn,0.057008965235844276,56,40
Bavarian Radio Symphony Orchestra,74gWOpgM97HU3Mn8A8d0Vm,0.05690501090539881,56,40
Fritz Kreisler,0HdNDZaNm7xLt18v9aWDfe,0.056274078059767536,48,40
Edvard Grieg,5ihY290YPGc3aY2xTyx7Gy,0.055513586243020586,63,40
Anne Sofie von Otter,4pFlv4QVInj7bAo0MqHpwW,0.05464958169971399,50,40
Jean Sibelius,7jzR5qj8vFnSu5JHaXgFEr,0.05456627832146261,59,40
Gaetano Donizetti,2jCGEMSZXMSOImpD8sqo56,0.054466306875658614,53,40
Dmitri Shostakovich,6s1pCNXcbdtQJlsnM1hRIA,0.05406984006057136,60,40
Bavarian Radio Chorus,536pGG9V0mbcKOSgw37g4m,0.053887515615456884,48,40
Leopold Stokowski,52sDxFX9DvIxUupTy8f1yx,0.05376025086526249,49,40
José Carreras,1ahGKezyX9Rl7GuEF2tc15,0.05365150562992324,54,40
Prague Philharmonic Orchestra,0Rz5lkGCgaSSycEKtyIbLs,0.05332201165477387,42,40
Renée Fleming,3SK3gLBgy1jRuA4VnLlcs8,0.0528261139057527,53,40
Joshua Bell,3Ka1nDpDzxDveEqUPzIeom,0.05271911817135417,59,40
Jules Massenet,1AoIc5YFH0aSFc4mKqBEeB,0.052714418426082925,52,40
Béla Bartók,5zyNXVd952fWOjkdGHCvPd,0.052010130243332314,50,40
Mstislav Rostropovich,50hiYMhi0g77BOkkQ4zebB,0.05175935541666677,58,40
Mischa Maisky,6rlVhQqS15yJMO4DZqrq6I,0.05101773920488965,53,40
Cheryl Studer,2Owak0BXSN5auAjwTh1N68,0.050887654181574905,42,40
Anne-Sophie Mutter,6pzfUmBsQAKxOhy0NSi8zn,0.05057375940815019,52,40
Cyprien Katsaris,6mWZj1Lhb9V1ZbYL5UaZ4v,0.05023205620291911,41,40
George Gershwin,1YuknfkSYTTbolRpwZBOv4,0.04971763060814001,57,40
Christa Ludwig,1Jgntox16Lhl0bFoRhV3Ar,0.04889412438029245,40,40
Ralph Vaughan Williams,7wNkISK49lKeXuRaZcQVFe,0.04859334097434892,55,40
Sir Georg Solti,0dicUFoK5LIbqu6OoHu8VH,0.04792029566469514,58,40
Fritz Wunderlich,3jp4zawfeVYVpSzO2Yujbv,0.04775535008438453,43,40
English Chamber Orchestra,2DO4p3CPDnInsJfg0jFfaF,0.047734798450663835,66,40
Jascha Heifetz,7yaBUcdjmqPP2vIv6F5bFD,0.04631413113343028,44,40
César Franck,1C3sffOOvQNUwg4YIsvKqy,0.046307366501839343,51,40
Chicago Symphony Orchestra,6TD08jYeuN128P2MZTbc8E,0.04626636734759302,57,40
Nicolai Gedda,1CjvOazvrDCipu1gbgyjIh,0.045952275391043663,40,40
Jacques Offenbach,4OihBPCQzR4GfbzqOY69Xm,0.04570871310241339,51,40
Itzhak Perlman,0hIG9FXgjQxT8fKaYceFbA,0.0455387909481696,63,40
Johann Strauss II,5goS0v24Fc1ydjCKQRwtjM,0.045330344731755734,58,40
James Levine,4qFQgEF1rg6a9WvJM0MQIa,0.04527752638956994,58,40
Pietro Mascagni,3Z5fRknMBBNfCw6pkgR9S8,0.04522747779561874,50,40
James Galway,774mHr909NkDVeyyXQBQfZ,0.045039086527343,48,40
Vienna State Opera Chorus,7dG0oG7NmmndPNaORvzwj9,0.04494050799297464,49,40
Sir Charles Mackerras,1iyvtzGjtuQa1I5UGpzk6l,0.044889008877428624,52,40
Dietrich Fischer-Dieskau,10CN8N2O3FlGlPVJWBiu5D,0.04485211999507352,48,40
Royal Concertgebouw Orchestra,2HqNckz4bPVT37fWkhugTZ,0.04477231261221493,59,40
"Orchestra of the Royal Opera House, Covent Garden",2t5BHUdyeL3NBKqpOpaA4V,0.044309606418061566,56,40
Samuel Barber,4XDJurjQCnWLlE7KLZCT9x,0.044073268235233116,57,40
Sir Simon Rattle,4GQwgdcDQwqtcHICjUNndp,0.04404302454994983,61,40
Lorin Maazel,3EQvBmWlfyaRLGDuVfKmve,0.043975792867032376,56,40
Vincenzo Bellini,6AphpMkKDU4I3Z6XaGu1UV,0.04391660917336478,50,40
Renaud Capuçon,6ttz1LgWFVgRiNDOjtDb2L,0.04364214894130058,44,40
Dame Joan Sutherland,57ut70dPEUxC1dk83YY3hY,0.04358216057708094,51,40
Gustav Holst,5B7uXBeLc2TkR5Jk23qKIZ,0.04327014990654123,56,40
Carlo Maria Giulini,7LeEa79J3ePCT5pXKQ7Mkv,0.04322947454163487,50,40
Zubin Mehta,3FEd0qHPFOgcpfw7bCXB4x,0.04285317287914801,63,40
Academy of St. Martin in the Fields,77CaCn32H4mOMQA7UElzfF,0.04277459339593724,67,40
Roberto Alagna,2AyySZZK01JT6ZSYZ2CWgf,0.04263117044530845,46,40
Kathleen Battle,13Tfk6ZpGdF0G3v9B3kasP,0.04232071182075128,40,40
Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,0.20131010939635527,78,41
Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.1712684067809094,81,41
Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,0.1611870136254023,76,41
Johannes Brahms,5wTAi7QkpP6kp8a54lmTOq,0.15775815678075153,67,41
Franz Schubert,2p0UyoPfYfI76PCStuXfOP,0.1369835750842012,68,41
Pyotr Ilyich Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,0.13345145550391774,73,41
Felix Mendelssohn,6MF58APd3YV72Ln2eVg710,0.12375361204710285,63,41
George Frideric Handel,1QL7yTHrdahRMpvNtn6rI2,0.10938479757930107,70,41
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,0.10460150847523167,63,41
Anonymous,4kCZ5nyurc9eIqLJfUcW0Y,0.10090497594647747,61,41
London Symphony Orchestra,5yxyJsFanEAuwSM5kOuZKc,0.0986508433821187,76,41
Plácido Domingo,4pU3BpenOZFEBzORx2YBJW,0.09193829498067954,61,41
Traditional,1U5zgr455OGyIkLNXvDdrf,0.09145976404087523,70,41
Antonín Dvořák,6n7nd5iceYpXVwcx8VPpxF,0.09056019721672574,63,41
Maurice Ravel,17hR0sYHpx7VYTMRfFUOmY,0.09021204661668608,63,41
Giuseppe Verdi,1JOQXgYdQV2yfrhewqx96o,0.0899712294707715,64,41
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.08530070445332015,66,41
Camille Saint-Saëns,436sYg6CZhNefQJogaXeK0,0.08382208549938068,64,41
Claude Debussy,1Uff91EOsvd99rtAupatMP,0.08309976892374615,71,41
Franz Joseph Haydn,656RXuyw7CE0dtjdPgjJV6,0.07903873280494511,62,41
Richard Strauss,6pAwHPeExeUbMd5w7Iny6D,0.07840227185344552,56,41
Berliner Philharmoniker,6uRJnvQ3f8whVnmeoecv5Z,0.07821427643914741,72,41
Leonard Bernstein,2LmyJyCF5V1eQyvHgJNbTn,0.07683267710703934,66,41
Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,0.07678883900157338,76,41
Georges Bizet,2D7RkvtKKb6E5UmbjQM1Jd,0.07482201410948461,58,41
Philharmonia Orchestra,09KZU0NsS7jRa5p0SflmGY,0.07465516744903211,65,41
Kiri Te Kanawa,3fcsflK8xu26XH4OYTcm5T,0.07458007658645475,52,41
Richard Wagner,1C1x4MVkql8AiABuTw6DgE,0.0725080962239914,60,41
Igor Stravinsky,7ie36YytMoKtPiL7tUvmoE,0.07239253363367536,56,41
Wiener Philharmoniker,003f4bk13c6Q3gAUXv7dGJ,0.07219934221421674,69,41
London Philharmonic Orchestra,3PfJE6ebCbCHeuqO4BfNeA,0.06988903361811087,69,41
Luciano Pavarotti,0Y8KmFkKOgJybpVobn1onU,0.06890262612740211,67,41
Antonio Vivaldi,2QOIawHpSlOwXDvSqQ9YJR,0.06865088232331619,72,41
Edward Elgar,430byzy0c5bPn5opiu0SRd,0.06769931014869758,61,41
Royal Philharmonic Orchestra,0MvSBMGRQJY3mRwIbJsqF1,0.06763901170902947,73,41
Gabriel Fauré,2gClsBep1tt1rv1CN210SO,0.06627869339875704,64,41
Bryn Terfel,6ILd69yy67k6OU7cwpGNSl,0.06596027471076661,48,41
Sergei Prokofiev,4kHtgiRnpmFIV5Tm4BIs8l,0.06595400692930148,59,41
Gioachino Rossini,0roWUeP7Ac4yK4VN6L2gF4,0.06595065010808789,57,41
Giacomo Puccini,0OzxPXyowUEQ532c9AmHUR,0.06588292025944091,65,41
Hector Berlioz,11T8SOX82xraocZzUXzkvM,0.06310064323628392,48,41
Claudio Abbado,6HclTVD03WSY6GUpN16BkP,0.06306245262065803,65,41
Franz Liszt,1385hLNbrnbCJGokfH2ac2,0.06264594782471837,66,41
Gustav Mahler,2ANtgfhQkKpsW6EYSDqldz,0.06221086991781005,57,41
Charles Gounod,42Vmza0WYHdhsgxFmf9Tui,0.06044044071392932,56,41
Bavarian Radio Symphony Orchestra,74gWOpgM97HU3Mn8A8d0Vm,0.059455375148345174,56,41
Fritz Kreisler,0HdNDZaNm7xLt18v9aWDfe,0.0579359328122691,48,41
Anne Sofie von Otter,4pFlv4QVInj7bAo0MqHpwW,0.05723981552942496,50,41
Benjamin Britten,7MJ1pB5d6Vjmzep2zQlorn,0.05719307964076498,56,41
Herbert von Karajan,5zCaQxjl110XTrm4LQ1CxY,0.05714386683057055,68,41
Leopold Stokowski,52sDxFX9DvIxUupTy8f1yx,0.05646639626319054,49,41
